"§ø¨½¥N½X","¿¤¥«¥N½X.x","¿¤¥«¦WºÙ.x","¶mÂí¥«°Ï¥N½X.x","¶mÂí¥«°Ï¦WºÙ.x","§ø¨½¦WºÙ.x","X104§ß¾i¤ñ","X104§ß¥®¤ñ","X104§ß¦Ñ¤ñ","X104¦Ñ¤Æ«ü¼Æ","X104§ß¨à¤ñ","X105§ß¾i¤ñ","X105§ß¥®¤ñ","X105§ß¦Ñ¤ñ","X105¦Ñ¤Æ«ü¼Æ","X105§ß¨à¤ñ","X106§ß¾i¤ñ","X106§ß¥®¤ñ","X106§ß¦Ñ¤ñ","X106¦Ñ¤Æ«ü¼Æ","X106§ß¨à¤ñ","X107§ß¾i¤ñ","X107§ß¥®¤ñ","X107§ß¦Ñ¤ñ","X107¦Ñ¤Æ«ü¼Æ","X107§ß¨à¤ñ","X108§ß¾i¤ñ","X108§ß¥®¤ñ","X108§ß¦Ñ¤ñ","X108¦Ñ¤Æ«ü¼Æ","X108§ß¨à¤ñ","X109§ß¾i¤ñ","X109§ß¥®¤ñ","X109§ß¦Ñ¤ñ","X109¦Ñ¤Æ«ü¼Æ","X109§ß¨à¤ñ","110§ß¾i¤ñ","110§ß¥®¤ñ","110§ß¦Ñ¤ñ","110¦Ñ¤Æ«ü¼Æ","110§ß¨à¤ñ"
"68000080-048",68000,"®ç¶é¥«",68000080,"¤K¼w°Ï","¤j¶¶¨½",27.07,15.62,11.45,73.26,9.5655806182122,28.7,16.64,12.06,72.46,9.2485549132948,31.32,17,14.32,84.24,9.50586264656616,33.87,17.94,15.92,88.73,9.81465880370683,38.44,20.55,17.89,87.07,11.5589016829052,40.2530000000001,20.898,19.35,94.3190000000001,11.3045355388765,43.0440000000001,22.014,21.024,98.7080000000001,11.7598101408563
"68000090-001",68000,"®ç¶é¥«",68000090,"Às¼æ°Ï","¶À­ð¨½",31.81,19.37,12.44,64.21,12.6376376376376,32.09,19.01,13.09,68.84,11.3506815365551,33.45,19.8,13.65,68.96,12.1447656060238,35.04,20.21,14.83,73.35,12.4727008007765,36.93,20.79,16.14,77.61,12.4817162359824,37.821,21.048,16.772,79.9870000000001,12.4605533016684,39.14,21.452,17.686,83.1180000000001,12.5415709477595
"68000090-002",68000,"®ç¶é¥«",68000090,"Às¼æ°Ï","¤¤¤s¨½",38.62,20.99,17.63,83.96,14.6330060776064,39.83,21.81,18.03,82.66,14.7994467496542,38.58,20.38,18.19,89.24,13.5968543046358,40.02,21.25,18.77,88.36,14.1909547738693,41.73,21.65,20.08,92.74,14.6946180205604,41.679,21.444,20.232,94.37,14.2373955583022,42.32,21.52,20.796,96.696,14.1888687493145
"68000090-003",68000,"®ç¶é¥«",68000090,"Às¼æ°Ï","¯QªL¨½",33.4,19.54,13.86,70.9,11.9515011547344,33.83,19.22,14.61,76.01,11.6299054712117,34.16,18.26,15.91,87.13,10.8627113786185,35,17.92,17.08,95.28,10.7253739768558,36.43,18.1,18.33,101.24,10.8282036933408,36.733,17.354,19.381,110.097,10.2542012098093,37.456,16.936,20.522,118.092,9.93908856809499
"68000090-004",68000,"®ç¶é¥«",68000090,"Às¼æ°Ï","°ª¥­¨½",29.81,15.4,14.41,93.53,10.2810387762362,30.85,15.34,15.51,101.15,9.37940761636107,30.97,14.57,16.4,112.53,8.6376404494382,31.93,14.45,17.48,121.03,8.19498410455669,32.44,13.83,18.61,134.53,7.6759816059427,33.102,13.509,19.593,143.118,6.91544915478954,33.736,13.106,20.63,153.306,6.2759953695504
"68000090-006",68000,"®ç¶é¥«",68000090,"Às¼æ°Ï","­â¶³¨½",32.89,17.73,15.15,85.46,11.7160140082776,33.14,17.14,15.99,93.27,10.8167082294264,33.53,17.21,16.32,94.78,10.8668730650155,34.47,17.24,17.24,100,10.4955370883349,35.46,17.36,18.1,104.25,10.7252612169637,35.839,17.144,18.705,108.845,10.2332757044878,36.486,17.08,19.42,113.276,10.0030080321159
"68000090-007",68000,"®ç¶é¥«",68000090,"Às¼æ°Ï","¤K¼w¨½",26.72,14.2,12.52,88.2,9.36298736957716,27.69,14.36,13.33,92.8,8.26985854189336,29.29,14.75,14.54,98.54,8.68392664509169,30.29,14.36,15.93,110.9,8.12634989200864,32.42,15.01,17.41,116,7.96943231441048,33.482,15.022,18.46,123.398,7.60332532453084,34.882,15.184,19.698,130.768,7.31026344850903
"68000090-008",68000,"®ç¶é¥«",68000090,"Às¼æ°Ï","¤T¤ô¨½",43.45,13.86,29.59,213.51,9.55056179775281,43.51,13.35,30.16,226.03,9.3235831809872,45.83,13.83,32.01,231.51,9.28030303030303,46.82,13.29,33.53,252.17,8.28516377649326,50.2,14.51,35.69,245.95,8.82352941176471,51.005,14.14,36.867,261.14,8.30488298651915,52.686,14.264,38.424,270.242,8.05563456887213
"68000090-009",68000,"®ç¶é¥«",68000090,"Às¼æ°Ï","¤WªL¨½",32.45,19.64,12.81,65.25,13.5721757322176,33.35,19.97,13.38,66.97,13.5824742268041,33.57,19.19,14.38,74.93,13.5322871108824,34.06,19.09,14.96,78.37,13.2551618659189,36.49,19.58,16.91,86.37,13.5488837567359,36.621,19.194,17.422,90.4700000000001,13.3860276449572,37.5,19.094,18.4,95.8340000000001,13.3486380137723
"68000090-010",68000,"®ç¶é¥«",68000090,"Às¼æ°Ï","¤¤¥¿¨½",37.06,27.61,9.45,34.21,19.6902654867257,39.63,29.67,9.97,33.59,20.2895509861519,41.17,30.14,11.03,36.59,20.5564451561249,41.41,29.68,11.73,39.52,20.8044382801664,42.23,29.1,13.13,45.13,20.8232931726908,43.936,30.137,13.798,46.1390000000001,21.2670814161553,45.148,30.436,14.71,48.9160000000001,21.5451756827498
"68000090-011",68000,"®ç¶é¥«",68000090,"Às¼æ°Ï","Às¼æ¨½",39.35,17.14,22.21,129.54,11.7144600366077,40.39,16.86,23.52,139.48,10.7654013690106,41.29,16.16,25.13,155.47,10.2272727272727,43.1,17.03,26.08,153.16,11.0126582278481,44.16,17.55,26.61,151.64,11.2954690491385,45.357,17.245,28.118,163.222,10.8258347471452,46.59,17.344,29.254,169.01,10.7667622355352
"68000090-012",68000,"®ç¶é¥«",68000090,"Às¼æ°Ï","°ª­ì¨½",31.88,19.09,12.79,66.98,13.258661109664,32.08,18.54,13.54,73.06,12.3076923076923,32.31,17.83,14.48,81.25,11.7498100785009,32.86,17.24,15.63,90.64,11.0887096774194,33.59,16.61,16.98,102.27,10.7537688442211,33.804,15.984,17.825,109.288,9.96309825515192,34.224,15.358,18.872,118.104,9.34022153903605
"68000090-013",68000,"®ç¶é¥«",68000090,"Às¼æ°Ï","¤EÀs¨½",30.12,17.5,12.61,72.08,12.2785583384239,31.19,17.85,13.34,74.7,12.2368019530058,32.37,17.73,14.64,82.56,11.791730474732,32.77,17.05,15.72,92.25,10.8108108108108,34.07,17.17,16.9,98.39,11.1213517665131,34.948,17.022,17.93,105.047,10.5257293828921,35.896,16.876,19.026,112.064,10.1516889542905
"68000090-014",68000,"®ç¶é¥«",68000090,"Às¼æ°Ï","¤¤¿³¨½",30.77,18.64,12.12,65.02,12.0971867007673,30.44,17.87,12.57,70.33,11.4963038490951,32.08,18.2,13.88,76.27,11.1311053984576,33.77,18.68,15.09,80.8,11.3777089783282,34.22,17.8,16.41,92.19,11.2218143681175,35.325,17.977,17.344,96.3650000000001,10.9040219981332,36.348,17.89,18.454,102.846,10.7170880445265
"68000090-015",68000,"®ç¶é¥«",68000090,"Às¼æ°Ï","¨Î¦w¨½",39.14,20.73,18.4,88.76,15.0123631225715,39.01,20.17,18.84,93.43,14.3056524773203,38.75,19.21,19.54,101.75,13.208179684881,39.16,18.74,20.41,108.91,12.1282993651854,40.71,19.08,21.63,113.37,12.2789115646259,40.341,18.167,22.173,120.654,11.093404374509,40.67,17.694,22.976,127.124,10.3289787517064
"68000090-016",68000,"®ç¶é¥«",68000090,"Às¼æ°Ï","¤T©M¨½",31.75,17.6,14.15,80.35,13.7325761486835,31.85,16.17,15.67,96.9,12.2183274912369,33.61,16.29,17.31,106.25,11.4936954413191,33.51,15.62,17.89,114.55,10.9796497870327,32.9,14.27,18.63,130.52,9.31417979610751,33.912,13.827,20.084,141.111,8.52504461006906,34.308,13.106,21.202,152.91,7.51749756913344
"68000090-017",68000,"®ç¶é¥«",68000090,"Às¼æ°Ï","¤T§|¨½",36.7,14.48,22.22,153.51,10.641627543036,37.11,13.99,23.11,165.17,10.062893081761,38.61,14.23,24.38,171.35,10.0719424460432,40.5,15.4,25.1,163.02,10.1042502004812,41.15,16.01,25.14,157,10.1681345076061,42.501,16.163,26.339,163.459,9.93808087014362,43.73,16.61,27.122,163.942,9.84751797492966
"68000090-018",68000,"®ç¶é¥«",68000090,"Às¼æ°Ï","¤j¥­¨½",30.77,13.07,17.7,135.5,8.710407239819,31.32,11.9,19.42,163.26,7.69230769230769,31.8,11.53,20.26,175.71,7.35859417902252,33.86,12.24,21.61,176.55,7.15059588299025,35.54,12.31,23.23,188.74,7.29888119339371,36.282,11.856,24.419,203.883,6.63272806685622,37.49,11.738,25.744,215.86,6.29625167663941
"68000090-019",68000,"®ç¶é¥«",68000090,"Às¼æ°Ï","¤TªL¨½",30.59,17.03,13.56,79.59,11.8964851293936,31.08,16.17,14.91,92.2,10.9709480122324,31.7,15.83,15.87,100.24,10.2902374670185,33.14,15.64,17.5,111.89,9.79498861047836,35.26,16.09,19.17,119.1,10.1707779886148,35.774,15.429,20.345,130.217,9.23647533655404,36.914,15.188,21.7260000000001,140.088,8.77373796822287
"68000090-020",68000,"®ç¶é¥«",68000090,"Às¼æ°Ï","¥Ã¿³¨½",33.67,18.21,15.47,84.95,12.646828504307,33.7,18.06,15.64,86.61,12.1294851794072,35.01,17.76,17.25,97.08,11.6566866267465,36,17.49,18.51,105.8,10.9577922077922,37.17,17.41,19.76,113.49,10.4453441295547,37.9,17.135,20.761,120.467,9.89482881322562,38.83,16.918,21.906,128.094,9.33736264111366
"68000090-021",68000,"®ç¶é¥«",68000090,"Às¼æ°Ï","¯Q¾ðªL¨½",33.07,17.52,15.55,88.8,12.2669283611384,33.17,16.56,16.61,100.3,11.7444717444717,33.85,16.9,16.95,100.29,11.864406779661,34.77,16.77,18,107.34,10.5637138796779,35.64,17.46,18.17,104.06,11.0815602836879,36.122,17.069,19.045,111.426,10.4387680038189,36.796,17.078,19.708,115.182,10.0836186018495
"68000090-022",68000,"®ç¶é¥«",68000090,"Às¼æ°Ï","¦Ê¦~¨½",33.35,20.72,12.63,60.96,15.6576774903687,33.84,20.5,13.34,65.05,14.7629310344828,34.65,19.89,14.75,74.16,14.5649263721553,36.4,19.86,16.53,83.24,14.2438764643237,36.34,18.82,17.52,93.1,13.2785581765174,37.478,18.626,18.845,100.043,12.9184059482111,38.332,18.182,20.142,108.29,12.3906766284249
"68000090-023",68000,"®ç¶é¥«",68000090,"Às¼æ°Ï","Às²»¨½",31.66,19.24,12.42,64.56,11.986301369863,32.87,19.62,13.25,67.52,11.8053375196232,32.94,18.84,14.1,74.83,11.3343799058085,34.69,18.85,15.84,84.06,11.3535736875395,35.98,18.31,17.67,96.52,10.7814992025518,36.766,18.183,18.583,101.636,10.5938078870654,37.812,17.92,19.892,109.682,10.3076710703947
"68000090-024",68000,"®ç¶é¥«",68000090,"Às¼æ°Ï","¸t¼w¨½",26.89,16.58,10.31,62.2,10.3114930182599,27.34,16.67,10.67,64.01,9.73769313690262,27.85,16.55,11.3,68.26,10.1475350845628,28.93,16.4,12.53,76.38,9.52208544532947,31.18,16.93,14.25,84.2,10.1135947233419,31.489,16.755,14.734,87.9210000000002,9.78305899725659,32.506,16.798,15.708,93.5580000000002,9.72191856911568
"68000090-025",68000,"®ç¶é¥«",68000090,"Às¼æ°Ï","Às¬P¨½",35.88,22.93,12.94,56.44,16.3495242864296,36.79,22.91,13.88,60.57,16.1606022584693,41.95,25.98,15.97,61.47,18.3300534157998,44.2,26.77,17.42,65.07,18.953520734762,44.9,26.37,18.53,70.25,19.2767732962448,48.379,28.214,20.164,72.3960000000001,20.408319747118,50.924,29.288,21.636,75.6080000000001,21.2730613967104
"68000090-026",68000,"®ç¶é¥«",68000090,"Às¼æ°Ï","¤WµØ¨½",36.4,24.46,11.93,48.79,18.232428670842,36.73,23.94,12.79,53.44,17.2839506172839,35.72,23.04,12.68,55.04,16.2462159434914,36.46,22.84,13.62,59.65,15.8263772954925,38.42,23.33,15.09,64.69,16.1039837947333,37.877,22.514,15.367,67.725,15.024252342166,38.254,22.178,16.082,71.5260000000001,14.4528060347651
"68000090-027",68000,"®ç¶é¥«",68000090,"Às¼æ°Ï","ªZº~¨½",30.62,18.46,12.16,65.87,12.5598086124402,31.39,18.51,12.88,69.61,12.0462704427603,33.04,18.69,14.35,76.76,11.9968114786768,36.34,18.24,18.09,99.18,11.6366366366366,36.93,18.5,18.43,99.59,12.4617737003058,38.935,18.423,20.5070000000001,111.305,11.9585490850462,40.692,18.404,22.2820000000001,121.006,11.8979787220069
"68000090-028",68000,"®ç¶é¥«",68000090,"Às¼æ°Ï","ªF¿³¨½",34.35,19.4,14.96,77.1,11.5342163355408,34.89,19.08,15.81,82.85,11.120354963949,35.7,19.04,16.66,87.48,10.9756097560976,36.46,18.78,17.69,94.21,11.2192329708071,37.59,19.07,18.52,97.12,11.3262062987576,38.213,18.786,19.428,103.172,11.1399814450179,39.018,18.69,20.328,108.312,11.1082672383471
"68000090-029",68000,"®ç¶é¥«",68000090,"Às¼æ°Ï","¥_¿³¨½",30.14,17.33,12.81,73.9,11.3809523809524,31.71,17.64,14.07,79.73,11.3018597997139,31.95,16.94,15,88.55,10.7430194036914,31.83,16.44,15.4,93.66,10.0900047370914,34.06,16.96,17.1,100.85,10.1156069364162,34.326,16.48,17.849,107.687,9.60352486606458,35.122,16.286,18.84,114.47,9.22927027089509
"68000090-030",68000,"®ç¶é¥«",68000090,"Às¼æ°Ï","«ØªL¨½",32.53,18.2,14.33,78.75,13.1034482758621,35.07,18.11,16.96,93.61,13.089802130898,38.9,19.31,19.59,101.44,14.4846796657382,40.04,18.72,21.32,113.86,13.9731165989372,43.49,19.23,24.26,126.18,14.6151347840208,46.073,19.515,26.558,137.301,15.0252425363982,48.7620000000001,19.782,28.98,148.812,15.4159112848339
"68000090-031",68000,"®ç¶é¥«",68000090,"Às¼æ°Ï","´IªL¨½",31.14,17.55,13.59,77.45,11.7102744097001,33.88,18.21,15.66,86,11.6088947024199,36.92,18.68,18.24,97.67,11.2930170397594,38.64,18.58,20.05,107.92,11.3620807665982,40.18,18.79,21.39,113.84,11.8069815195072,43.004,19.217,23.783,124.986,11.5402297727347,45.288,19.502,25.782,134.456,11.534889801114
"68000100-001",68000,"®ç¶é¥«",68000100,"¥­Âí°Ï","Âù³s¨½",34.45,20.47,13.98,68.26,14.8399158681935,33.8,19.45,14.34,73.72,14.0411751098774,33.33,18.35,14.97,81.6,12.8158015617823,34.44,17.93,16.51,92.08,12.2002328288708,35.31,17.87,17.44,97.63,11.683121767748,34.974,16.798,18.175,105.788,10.6696902827251,35.21,16.126,19.084,113.498,9.85423723453535
"68000100-002",68000,"®ç¶é¥«",68000100,"¥­Âí°Ï","°ªÂù¨½",33.49,22.1,11.39,51.53,15.745784695201,33.41,21,12.42,59.13,14.6061554512259,34.4,21.64,12.76,58.97,14.9739583333333,34.59,20.94,13.65,65.16,14.1994750656168,34.7,20.18,14.52,71.94,13.6623376623377,35.198,20.002,15.195,75.401,13.2654699061422,35.558,19.612,15.944,80.086,12.8081124610087
"68000100-003",68000,"®ç¶é¥«",68000100,"¥­Âí°Ï","´_¥¹¨½",32.85,27.13,5.72,21.1,19.796158369267,31.94,25.85,6.09,23.55,18.4550183009054,32.2,25.2,7,27.76,17.8585308977847,33.05,25.11,7.94,31.6,17.4868702587045,33.81,24.99,8.83,35.33,17.2725524139258,33.679,24.15,9.53700000000001,38.8210000000001,16.3692180622525,33.982,23.648,10.344,42.4720000000001,15.7676820669641
"68000100-004",68000,"®ç¶é¥«",68000100,"¥­Âí°Ï","¼s¿³¨½",36.51,20.98,15.53,74.05,13.9974779319042,37.26,20.73,16.52,79.7,13.7737028547614,37.53,20.57,16.96,82.43,13.4063210080562,38.49,20.52,17.96,87.53,12.8019822424117,39.27,20.17,19.1,94.69,12.6081582200247,39.837,20.045,19.788,98.4130000000001,12.192420440599,40.512,19.862,20.646,103.324,11.8173844369881
"68000100-005",68000,"®ç¶é¥«",68000100,"¥­Âí°Ï","¸q¥Á¨½",30.43,20.81,9.62,46.24,14.1020145735105,31.8,20.98,10.82,51.58,13.7162451778826,32.66,21.21,11.45,54.01,13.5996600084998,32.83,20.44,12.38,60.58,12.9535864978903,34.72,20.86,13.86,66.43,13.2822477650064,35.371,20.728,14.638,70.5820000000001,12.8100931154578,36.332,20.684,15.642,75.5200000000001,12.5698738857577
"68000100-006",68000,"®ç¶é¥«",68000100,"¥­Âí°Ï","§º«Î¨½",29.85,19.06,10.79,56.59,14.0981735159817,30.59,18.85,11.75,62.35,13.3007756391841,29.25,17.49,11.76,67.26,12.3526108927569,30.11,17.66,12.45,70.51,11.7079889807163,31.49,18.7,12.79,68.39,11.9801203243526,31.098,17.779,13.318,74.5480000000001,10.9392659580805,31.378,17.588,13.788,77.7240000000001,10.3563766539079
"68000100-007",68000,"®ç¶é¥«",68000100,"¥­Âí°Ï","·s¶Õ¨½",36.95,19.58,17.37,88.73,14.3878185208204,38.53,19.66,18.87,95.98,14.2225031605563,40.62,20.2,20.42,101.11,14.3176733780761,43.21,20.85,22.36,107.23,14.7540983606557,44.96,21.75,23.21,106.69,14.8028442146089,47.064,22.067,24.997,114.099,14.9054815032464,49.134,22.62,26.514,118.816,15.041646162014
"68000100-008",68000,"®ç¶é¥«",68000100,"¥­Âí°Ï","·s´I¨½",26.2,17.21,8.99,52.24,10.7381400924816,27.2,17.27,9.93,57.48,10.53884072752,27.58,16.75,10.82,64.61,9.98830800066811,28.98,16.83,12.15,72.19,10.1771390374332,29.63,16.45,13.18,80.12,9.8948773569164,30.51,16.314,14.194,86.4690000000002,9.6529928946387,31.374,16.118,15.254,93.5160000000002,9.44817017851698
"68000100-009",68000,"®ç¶é¥«",68000100,"¥­Âí°Ï","¥_¶Õ¨½",38.72,16.46,22.27,135.29,11.3262342691191,40.83,16.41,24.42,148.82,10.873786407767,44.58,17.86,26.72,149.58,10.9846610588817,46.66,18.35,28.31,154.25,11.4630467571644,48.7,18.91,29.79,157.53,11.8962887646162,51.635,19.65,31.981,164.067,11.8276142536272,54.2140000000001,20.334,33.874,169.058,12.0005511876663
"68000100-010",68000,"®ç¶é¥«",68000100,"¥­Âí°Ï","¥_¿³¨½",33.76,20.49,13.27,64.74,14.262691377921,35.51,20.7,14.82,71.6,13.8520971302428,37.41,21.66,15.75,72.69,14.4126631491252,37.79,20.26,17.53,86.53,12.9150253235791,39.65,19.88,19.77,99.42,12.7616279069767,41.042,20.1,20.941,104.283,12.4590613530033,42.448,19.934,22.512,112.712,12.065141478148
"68000100-011",68000,"®ç¶é¥«",68000100,"¥­Âí°Ï","¥_¶Q¨½",28.04,18.51,9.53,51.5,11.4906010060895,29.69,18.56,11.12,59.91,11.2029874633236,31.38,18.74,12.64,67.48,11.6473442976544,34,19.36,14.64,75.63,12.1046892039258,36.68,19.89,16.79,84.38,12.6526082130966,38.435,20.08,18.356,92.224,12.7873608832029,40.5940000000001,20.436,20.16,100.372,13.1099324986645
"68000100-012",68000,"®ç¶é¥«",68000100,"¥­Âí°Ï","¥­Âí¨½",32.61,17.85,14.76,82.72,10.8178730075777,33.16,17.91,15.25,85.17,10.270680495826,34.7,18.17,16.53,91.01,10.2066853789232,36.16,18.69,17.47,93.44,10.85291113381,37.24,17.33,19.92,114.95,10.2564102564103,38.452,17.912,20.548,115.277,10.3187035952042,39.678,17.886,21.802,122.55,10.2646341087691
"68000100-013",68000,"®ç¶é¥«",68000100,"¥­Âí°Ï","«n¶Õ¨½",31.2,20.49,10.71,52.25,13.0980392156863,32.7,21.22,11.48,54.12,13.3650190114068,33.1,20.67,12.43,60.16,13.0393641180924,34.49,20.83,13.66,65.57,12.7679757161829,35.88,20.76,15.12,72.8,13.1194775259316,36.819,20.839,15.98,76.7450000000001,12.91172511504,37.934,20.854,17.08,82.0000000000001,12.8563084475667
"68000100-014",68000,"®ç¶é¥«",68000100,"¥­Âí°Ï","²ø·q¨½",34.87,17.93,16.95,94.53,11.7100851173588,35.09,17.66,17.43,98.69,11.0710607621009,36.62,18.43,18.2,98.75,11.5512394582162,37.98,18.85,19.13,101.5,12.0184899845917,38.6,18.59,20.01,107.64,12.1611154144074,39.737,19.045,20.69,108.931,12.2572450923114,40.772,19.296,21.472,111.834,12.4421940739702
"68000100-015",68000,"®ç¶é¥«",68000100,"¥­Âí°Ï","¤s®p¨½",35.87,16.99,18.88,111.11,11.872826626925,37.7,17.85,19.85,111.2,11.3,39.17,18.08,21.1,116.71,11.1278952668681,40.87,18.45,22.42,121.49,11.286222674123,42.05,18.08,23.97,132.58,11.1223971559167,43.791,18.724,25.069,134.587,10.8874774643985,45.344,19.002,26.344,139.91,10.7360138376091
"68000100-016",68000,"®ç¶é¥«",68000100,"¥­Âí°Ï","´é¥ú¨½",32.26,19.45,12.81,65.89,13.3910177173465,33.2,19.32,13.87,71.79,12.8199834847234,34.38,19.27,15.11,78.4,12.4661810613944,35.81,19.31,16.51,85.48,12.6053962900506,38.1,19.78,18.32,92.58,12.7292340884574,39.037,19.621,19.422,98.9490000000001,12.3409161926592,40.4660000000001,19.686,20.788,105.656,12.1871007474141
"68000100-017",68000,"®ç¶é¥«",68000100,"¥­Âí°Ï","Às®¦¨½",36.23,18.48,17.75,96.03,12.5662994696042,35.73,17.99,17.74,98.65,11.6814874696847,34.96,17.18,17.78,103.49,11.2664802237315,36.69,16.88,19.81,117.39,11.2922951487974,37.38,16.52,20.86,126.25,11.0698058653449,37.176,15.901,21.275,132.116,10.5606197766108,37.502,15.398,22.104,140.034,10.2224018236702
"68000100-018",68000,"®ç¶é¥«",68000100,"¥­Âí°Ï","ªFªÀ¨½",34.45,17.58,16.88,96.02,12.5499334221039,34.16,16.81,17.35,103.19,11.687876758205,34.53,16.58,17.95,108.28,11.1855324849297,35.03,16.17,18.86,116.67,10.743519781719,35.72,15.56,20.16,129.56,10.6846473029046,35.801,15.136,20.661,134.912,9.96782318550705,36.142,14.668,21.468,142.968,9.50033026401859
"68000100-019",68000,"®ç¶é¥«",68000100,"¥­Âí°Ï","Às¿³¨½",41.73,24.08,17.64,73.26,18.9677988531098,43.25,24.7,18.55,75.09,18.4574230940704,42.34,23.21,19.13,82.43,16.9354838709677,42.76,22.78,19.97,87.67,16.6295140436915,42.29,21.3,20.99,98.54,15.6862745098039,42.663,20.97,21.692,102.34,14.8180115532314,42.726,20.222,22.504,108.654,13.9789157795324
"68000100-020",68000,"®ç¶é¥«",68000100,"¥­Âí°Ï","¶T©ö¨½",42.89,30.59,12.3,40.23,20.0812536273941,42.6,30.19,12.41,41.1,19.9542595769011,42.37,29.41,12.96,44.06,19.7746478873239,41.22,28.12,13.09,46.56,18.9502762430939,40.08,26.88,13.19,49.07,18.9578713968958,39.732,26.191,13.528,51.146,18.5684374078806,39.032,25.242,13.774,53.46,18.2433626284002
"68000100-021",68000,"®ç¶é¥«",68000100,"¥­Âí°Ï","©¾­s¨½",36.01,21.69,14.32,66,16.0520607375271,32.6,20.39,12.21,59.87,13.5064935064935,35.63,22.82,12.81,56.13,13.778256189451,37.45,24.9,12.55,50.38,13.9846743295019,37.57,23.41,14.16,60.47,13.7931034482759,38.243,25.027,13.216,52.405,13.0109975156017,39.04,25.822,13.218,50.35,12.6070241400523
"68000100-022",68000,"®ç¶é¥«",68000100,"¥­Âí°Ï","¤¤¥¿¨½",35.65,26.33,9.32,35.4,17.6190476190476,36.25,25.97,10.28,39.59,18.2910547396529,35.23,24.37,10.86,44.57,17.7483443708609,35.62,24.48,11.14,45.5,18.0051813471503,35.34,23.13,12.21,52.79,17.0542635658915,35.243,22.489,12.754,55.777,17.3189458788762,35.118,21.7,13.418,59.8460000000001,17.1774017289947
"68000100-023",68000,"®ç¶é¥«",68000100,"¥­Âí°Ï","«Ø¦w¨½",30.57,17.4,13.16,75.63,10.6801137832945,31.2,17.04,14.16,83.06,9.72150593089221,31.79,16.59,15.21,91.67,9.49400104329682,33.19,16.77,16.42,97.94,9.40738772256179,34.09,16.42,17.67,107.65,9.62566844919786,34.877,16.175,18.708,114.866,9.05883272289152,35.78,15.952,19.836,122.758,8.81653183523915
"68000100-024",68000,"®ç¶é¥«",68000100,"¥­Âí°Ï","ªF¶Õ¨½",30.94,18.31,12.63,68.97,11.5902964959569,31.89,18.62,13.27,71.3,11.6293404561331,31.41,17.55,13.87,79.03,10.9157064887811,32.06,17.04,15.03,88.21,10.4141041410414,32.37,16.29,16.08,98.73,9.94212484497726,32.643,15.876,16.774,104.177,9.54484060026265,32.946,15.314,17.64,111.82,9.09368263855755
"68000100-025",68000,"®ç¶é¥«",68000100,"¥­Âí°Ï","ªF¦w¨½",29.81,16.06,13.75,85.57,11.3904163393559,28.52,15.15,13.37,88.24,10.0736148779543,28.45,15.03,13.42,89.26,9.34256055363322,30.29,16.23,14.06,86.63,9.2563903950426,31.38,16.05,15.34,95.6,9.21930168693605,31.163,16.022,15.149,94.595,8.30862063425899,31.654,16.128,15.536,96.44,7.79267525548385
"68000100-026",68000,"®ç¶é¥«",68000100,"¥­Âí°Ï","·s¦w¨½",28.17,17.84,10.33,57.91,11.2353567625133,28.5,17.51,10.99,62.72,10.6712113266911,30.44,18.21,12.23,67.14,10.8248763986469,31.62,19.02,12.6,66.27,11.2553032193661,32.96,19.47,13.49,69.28,12.012012012012,34.148,19.841,14.307,72.551,11.8409726613476,35.418,20.318,15.1,75.18,12.0547129005148
"68000100-027",68000,"®ç¶é¥«",68000100,"¥­Âí°Ï","Âí¿³¨½",33.21,17.08,16.13,94.42,11.208539839878,34.02,17.2,16.82,97.82,10.8524220803605,33.91,16.3,17.62,108.1,10.4111655978876,34.9,16.48,18.42,111.75,9.98860615267755,36.4,16.46,19.94,121.11,10.1986249045073,36.666,16.116,20.552,126.833,9.66677797553488,37.392,15.92,21.474,133.564,9.37841339569244
"68000100-028",68000,"®ç¶é¥«",68000100,"¥­Âí°Ï","¸q¿³¨½",32.91,20.14,12.77,63.44,13.9573617588274,34.52,20.76,13.75,66.24,13.8196419608499,36.11,21.08,15.03,71.33,14.1527001862197,36.71,20.66,16.05,77.67,13.7070586224577,40.35,23.43,16.91,72.18,15.3500748378513,41.241,23.158,18.076,78.845,14.9992203191379,42.948,23.806,19.134,81.736,15.2665046011034
"68000100-029",68000,"®ç¶é¥«",68000100,"¥­Âí°Ï","´éÂ×¨½",30.51,18.81,11.7,62.21,11.0294117647059,32.07,18.89,13.19,69.84,11.1455108359133,33.83,19.01,14.82,77.96,11.3195747342089,34.94,18.88,16.06,85.1,12.125,38.35,19.66,18.7,95.13,12.0612635609445,39.505,19.557,19.955,102.378,12.4491100061237,41.36,19.726,21.642,110.488,12.7534292817801
